client_id,age,sexe,pays_residence,nationalite,secteur_activite,type_compte,revenu_annuel,solde_moyen,anciennete_compte,est_ppe,pays_risque,profil_risque,score_risque_reel,date_ouverture,nb_comptes_lies,litige_anterieur,kyc_valide
B222C39B8A7D,68,F,France,Allemagne,Finance,Professionnel,68291,77041,5,False,False,normal,0,2021-04-03,3,False,True
BE9007403A9B,22,F,Turquie,Maroc,Conseil,Joint,49319,35579,2,False,False,normal,0,2024-04-02,4,False,True
88F73D62D9BC,61,F,Royaume-Uni,Turquie,Sans emploi,Professionnel,10400,7580,15,True,False,ppe,2,2011-04-06,1,False,True
CC201EFDD57D,26,F,Soudan,Venezuela,Sans emploi,Épargne,7848,5553,29,True,True,fraudeur,3,1997-04-09,1,False,False
2C30028861A2,48,M,Colombie,Japon,Sans emploi,Courant,7914,4866,18,False,False,ppe,2,2008-04-06,2,False,True
32CC3D5CBBC4,29,M,Égypte,Inde,Santé,Courant,45127,29749,9,False,False,normal,0,2017-04-04,1,False,True
21B7B66FCB45,45,F,Iran,Soudan,Finance,Courant,59070,51542,14,False,True,suspect,2,2012-04-05,2,True,True
23E59708CCB5,67,F,Suisse,Canada,Technologie,Courant,70574,45725,5,False,False,normal,0,2021-04-03,0,True,True
7FE1E19028E8,27,F,Tunisie,Mexique,Transport,Courant,34779,16020,29,True,False,vigilance,1,1997-04-09,2,False,True
2F72E0EC7481,42,F,Colombie,Inde,Technologie,Joint,62837,23550,9,True,True,vigilance,1,2017-04-04,1,False,False
D52366C7B214,79,M,Égypte,Égypte,Retraité,Épargne,17153,19083,22,False,False,normal,0,2004-04-07,1,False,True
C761395846D8,41,F,Suède,Égypte,Agriculture,Joint,18685,12004,6,True,False,normal,0,2020-04-03,1,False,True
10DD5152A875,46,F,Turquie,Égypte,Défense,Joint,36615,0,30,False,False,ppe,2,1996-04-09,5,False,False
17EC87230299,65,F,Canada,Royaume-Uni,Agriculture,Joint,37343,31918,19,False,False,normal,0,2007-04-07,3,False,False
A5D591A214F1,50,F,Myanmar,Venezuela,Arts,Joint,37535,28905,11,False,True,suspect,2,2015-04-05,3,False,True
BD0749EF399E,19,M,Tunisie,Vietnam,Défense,Courant,45378,55441,23,False,False,normal,0,2003-04-08,1,False,False
F4A1FC6D767F,62,M,Royaume-Uni,Colombie,Technologie,Joint,54101,50745,26,True,False,ppe,2,2000-04-08,2,False,False
91FE03F874B1,71,M,Canada,Inde,Arts,Professionnel,38663,56076,26,False,False,vigilance,1,2000-04-08,2,False,True
47B15F093FF5,30,F,Turquie,Japon,Technologie,Épargne,34839,39908,27,False,False,normal,0,1999-04-09,1,True,True
449E925B73CB,45,F,Égypte,Tunisie,Commerce,Professionnel,28184,25826,27,True,False,ppe,2,1999-04-09,1,False,True
EA638E498336,22,M,Canada,Suisse,Retraité,Épargne,26121,16399,5,False,False,vigilance,1,2021-04-03,3,False,False
91F2CCC082AD,57,F,Égypte,France,Industrie,Joint,37199,14938,22,False,False,normal,0,2004-04-07,2,False,False
1F2DD12642AC,35,F,Brésil,Vietnam,Technologie,Professionnel,74156,65082,22,False,True,vigilance,1,2004-04-07,1,False,True
004D2A9549C5,35,F,Libye,Corée du Nord,Santé,Courant,38977,41804,13,False,True,fraudeur,3,2013-04-05,3,True,False
FB843FB74D95,31,M,Inde,Venezuela,Finance,Courant,71952,92932,11,True,False,fraudeur,3,2015-04-05,3,True,False
7162514929BF,32,F,Turquie,Turquie,Technologie,Professionnel,59627,26004,16,True,False,fraudeur,3,2010-04-06,2,True,False
137BC5A8238D,58,M,Pays-Bas,Allemagne,Éducation,Courant,31275,15851,19,False,False,vigilance,1,2007-04-07,3,False,True
23AFAC07961D,21,F,Inde,Royaume-Uni,Industrie,Courant,39642,12464,20,False,False,normal,0,2006-04-07,4,False,True
5AD329EB381B,32,M,Brésil,Inde,Conseil,Joint,50764,48388,20,False,False,normal,0,2006-04-07,0,False,True
1BE037E3574F,45,M,France,Tunisie,Éducation,Courant,31684,11279,17,True,True,ppe,2,2009-04-06,3,False,True
06E1F534E9BF,34,F,Colombie,Canada,Immobilier,Épargne,50450,40397,14,False,True,vigilance,1,2012-04-05,0,False,True
5956EC2F134C,37,M,Turquie,Suède,Retraité,Joint,13996,20852,29,False,False,vigilance,1,1997-04-09,1,False,True
CE52A0E11588,21,M,Suède,Brésil,Commerce,Professionnel,37654,23733,17,False,False,vigilance,1,2009-04-06,1,False,True
A9A220C83292,62,F,Vietnam,Tunisie,Indépendant,Professionnel,37213,34675,15,False,False,normal,0,2011-04-06,2,False,True
DA01047F1A33,76,M,Japon,Inde,Santé,Épargne,62212,37646,21,False,False,normal,0,2005-04-07,2,False,True
612DB6612D73,50,M,Turquie,Maroc,Conseil,Courant,46959,51803,1,True,False,ppe,2,2025-04-02,3,False,True
9A11CBDDCADD,25,M,Soudan,Myanmar,Commerce,Professionnel,38745,51079,7,True,True,fraudeur,3,2019-04-04,3,True,False
1992F096F46A,29,M,France,Suède,Conseil,Joint,56009,50458,9,False,False,normal,0,2017-04-04,2,False,True
24611AB19A4B,69,F,Turquie,Royaume-Uni,Immobilier,Courant,44401,55889,22,False,False,vigilance,1,2004-04-07,4,False,True
89F83E9FDB46,38,M,Turquie,Allemagne,Retraité,Épargne,28205,39178,14,False,False,vigilance,1,2012-04-05,2,False,True
49243141A606,49,F,Mexique,Turquie,Conseil,Courant,53805,25840,17,True,False,ppe,2,2009-04-06,1,False,True
940D8D562668,41,M,Colombie,Tunisie,Éducation,Professionnel,32627,11031,17,False,False,vigilance,1,2009-04-06,1,False,True
3FCF5630F37F,31,F,Allemagne,Japon,Commerce,Joint,29674,27280,29,False,False,vigilance,1,1997-04-09,3,False,True
FE133D3D4E08,23,F,Syrie,Yémen,Finance,Professionnel,91983,59889,25,False,True,suspect,2,2001-04-08,6,True,True
84C5E5F6CED0,47,F,Inde,Tunisie,Transport,Professionnel,28357,42505,14,False,False,normal,0,2012-04-05,4,False,True
7B273E5495F5,36,M,Royaume-Uni,Suisse,Conseil,Épargne,42851,50118,17,False,True,vigilance,1,2009-04-06,1,True,True
24BD46154378,34,F,Tunisie,Australie,Industrie,Épargne,33311,1535,24,False,False,normal,0,2002-04-08,1,False,False
8CA47E7D761B,36,F,Maroc,France,Conseil,Joint,57522,85424,12,False,False,normal,0,2014-04-05,1,False,True
1FAE6E7D54BA,48,F,Australie,Inde,Commerce,Professionnel,43930,6593,17,False,False,normal,0,2009-04-06,1,False,True
DC7F4F653C21,59,F,Turquie,Tunisie,Conseil,Épargne,56351,22345,18,True,False,ppe,2,2008-04-06,3,False,True
F5C9B24590D9,44,F,Japon,Tunisie,Transport,Courant,48365,54360,22,False,True,vigilance,1,2004-04-07,2,False,False
BEB086032334,50,F,Afghanistan,Égypte,Retraité,Épargne,23410,19602,30,False,True,fraudeur,3,1996-04-09,4,True,True
CA094713C8F6,54,M,Tunisie,Canada,Éducation,Courant,37072,19582,21,False,False,vigilance,1,2005-04-07,1,False,True
24F29D322F1E,22,M,Australie,Japon,Défense,Professionnel,52064,84984,13,False,True,normal,0,2013-04-05,0,False,True
C935E08F76E3,43,F,Brésil,Vietnam,Finance,Courant,68350,20730,4,False,False,normal,0,2022-04-03,4,False,True
17D3F3D32174,28,M,Vietnam,Colombie,Retraité,Joint,23683,23215,19,False,True,normal,0,2007-04-07,1,False,True
172BC7724CEC,51,F,Japon,Inde,Immobilier,Joint,59502,40422,30,False,False,vigilance,1,1996-04-09,1,False,False
73AF025CB234,43,F,Maroc,Japon,Retraité,Épargne,17201,18255,27,False,False,vigilance,1,1999-04-09,3,False,False
28B2D2BA87C1,43,M,Pays-Bas,Suisse,Indépendant,Professionnel,23819,15924,2,False,True,normal,0,2024-04-02,2,False,False
F721D440229D,49,M,Yémen,Russie,Agriculture,Professionnel,20883,0,4,True,True,fraudeur,3,2022-04-03,5,True,True
DC8712731947,22,F,France,Mexique,Sans emploi,Professionnel,7512,4842,23,False,False,normal,0,2003-04-08,1,False,True
FB6C7BD56DBC,38,F,Suède,Inde,Sans emploi,Courant,12457,12203,24,False,False,normal,0,2002-04-08,1,False,True
765F45F17AB7,71,M,Suisse,Canada,Finance,Professionnel,32651,17523,6,False,False,vigilance,1,2020-04-03,0,False,True
3881CA276D53,27,M,Suisse,Allemagne,Éducation,Épargne,37156,30517,12,False,True,normal,0,2014-04-05,2,False,True
1D7AD3D466EC,48,F,Égypte,Maroc,Transport,Courant,28260,20272,23,True,False,ppe,2,2003-04-08,3,False,True
92E905EFDF52,25,F,Myanmar,Turquie,Transport,Courant,40002,0,1,True,True,fraudeur,3,2025-04-02,5,False,False
843CABF72ADF,28,M,Myanmar,Tunisie,Santé,Professionnel,47114,22920,14,False,True,suspect,2,2012-04-05,3,True,True
0B28852AE11D,25,F,Brésil,Tunisie,Commerce,Épargne,28863,18522,7,True,False,vigilance,1,2019-04-04,0,True,True
DDFAA08F7A4E,59,M,Suisse,Australie,Retraité,Joint,18240,12459,12,False,False,normal,0,2014-04-05,2,False,True
4D46DCCD679B,34,F,Canada,Suède,Technologie,Professionnel,81059,65443,20,False,False,vigilance,1,2006-04-07,4,False,False
5288EE28606B,45,F,Maroc,Inde,Retraité,Épargne,30577,41945,30,True,False,ppe,2,1996-04-09,2,True,True
3D38E31ADBE8,33,M,Corée du Nord,Iran,Indépendant,Professionnel,35842,54738,14,False,True,suspect,2,2012-04-05,2,True,True
741ABF42EECD,68,M,Mexique,Mexique,Retraité,Courant,24729,32195,15,True,False,ppe,2,2011-04-06,2,False,True
D5088741E4E9,39,M,Tunisie,Japon,Commerce,Épargne,36587,33806,7,False,False,normal,0,2019-04-04,3,False,True
38C687ED4347,22,M,Vietnam,Australie,Commerce,Épargne,24183,26695,2,False,False,normal,0,2024-04-02,0,False,False
A16652405D15,45,M,Royaume-Uni,Australie,Indépendant,Épargne,54664,28596,15,False,False,normal,0,2011-04-06,4,False,True
1C2A11D3DD69,52,F,Myanmar,Yémen,Arts,Épargne,24041,27460,16,True,True,fraudeur,3,2010-04-06,1,False,False
5634A7EDDF15,70,F,Suède,Brésil,Arts,Courant,37237,45736,16,False,False,vigilance,1,2010-04-06,1,False,True
A76CF8629BF2,59,F,Mexique,Colombie,Industrie,Joint,29654,30512,15,True,False,ppe,2,2011-04-06,2,False,True
9F07BEC80BD7,73,F,France,Mexique,Agriculture,Joint,28033,18630,24,False,False,normal,0,2002-04-08,3,False,True
BC677B4756B7,58,F,Colombie,Japon,Défense,Épargne,39931,28355,2,True,False,ppe,2,2024-04-02,0,False,False
A1F7F45B7C8F,60,M,Vietnam,Égypte,Sans emploi,Joint,14516,21224,23,True,False,ppe,2,2003-04-08,0,True,False
109C8E3AF734,67,F,France,Égypte,Sans emploi,Épargne,11103,6629,21,True,False,ppe,2,2005-04-07,3,False,False
BA2A8DA35610,59,F,Royaume-Uni,Royaume-Uni,Indépendant,Épargne,42701,25279,30,False,False,normal,0,1996-04-09,1,False,True
7424D654355F,60,F,Égypte,Brésil,Défense,Courant,46248,37573,13,False,False,vigilance,1,2013-04-05,2,False,False
18AEAF831264,77,M,Australie,Canada,Indépendant,Joint,27457,38384,13,True,True,normal,0,2013-04-05,2,False,True
F0D7F8E3F586,50,M,Allemagne,Turquie,Finance,Épargne,51746,60737,12,True,False,ppe,2,2014-04-05,3,False,True
FC10A18D2E84,69,F,Canada,Inde,Arts,Courant,34777,24079,7,False,False,normal,0,2019-04-04,2,False,True
FC1A15512481,19,F,Tunisie,Pays-Bas,Retraité,Courant,23468,10357,8,True,False,normal,0,2018-04-04,2,True,True
87A0B8CE0CB0,41,F,Corée du Nord,Vietnam,Arts,Joint,31793,15578,1,True,True,fraudeur,3,2025-04-02,1,False,True
3443AD9D0F91,55,F,Brésil,Inde,Conseil,Courant,33746,17878,8,False,False,ppe,2,2018-04-04,2,False,True
32879C61BA02,71,M,Yémen,Afghanistan,Défense,Professionnel,60754,56214,30,False,True,suspect,2,1996-04-09,1,False,True
3F0AC251AF1C,50,M,Vietnam,Tunisie,Transport,Courant,31786,16597,22,False,False,vigilance,1,2004-04-07,1,False,True
88214E433FBC,60,M,Mexique,Brésil,Transport,Joint,32270,27856,24,False,False,ppe,2,2002-04-08,0,False,False
7985B1EFE62D,63,M,Australie,Suède,Finance,Joint,85381,38950,28,False,False,normal,0,1998-04-09,1,False,True
D72E1D103C0F,46,M,Myanmar,Syrie,Technologie,Épargne,66280,44392,16,False,True,suspect,2,2010-04-06,2,False,True
D27FDC6B67C0,28,F,France,Suisse,Défense,Épargne,33918,20331,30,False,False,vigilance,1,1996-04-09,4,False,True
7038A1CA20F0,65,F,Australie,Canada,Indépendant,Courant,46046,24020,16,True,False,ppe,2,2010-04-06,2,False,False
BA05135B0178,79,M,Égypte,Suisse,Conseil,Courant,64822,99297,14,False,False,vigilance,1,2012-04-05,2,False,True
5C41839DA6F3,54,F,Pays-Bas,France,Immobilier,Professionnel,42755,64417,5,True,False,normal,0,2021-04-03,1,False,False
F19E42283BB9,69,M,Turquie,Pays-Bas,Sans emploi,Joint,14747,13034,30,True,False,normal,0,1996-04-09,2,False,True
9B66A9CB5FCD,49,F,Japon,Suède,Sans emploi,Courant,12533,16437,15,False,False,normal,0,2011-04-06,1,False,True
E8D1DEC9226E,40,F,Russie,Syrie,Sans emploi,Joint,9714,5140,27,True,True,fraudeur,3,1999-04-09,3,False,True
2810973982D5,74,M,Suède,Canada,Arts,Joint,33042,32397,8,True,False,ppe,2,2018-04-04,2,False,True
EE5E44756F70,39,F,Mexique,Mexique,Transport,Joint,46362,54101,22,True,False,normal,0,2004-04-07,2,False,False
BA6A8629E95E,48,M,Colombie,Suède,Finance,Professionnel,55441,60352,11,True,False,ppe,2,2015-04-05,1,True,True
F121F3F876B1,31,M,Suède,Turquie,Commerce,Courant,48416,52196,26,False,False,normal,0,2000-04-08,1,False,False
D77072AD01EF,77,F,Canada,Canada,Santé,Courant,52837,21391,4,False,False,vigilance,1,2022-04-03,1,False,True
E285AD52FC80,33,F,Mexique,Vietnam,Santé,Professionnel,41531,53983,4,False,False,normal,0,2022-04-03,2,False,True
025DD5AA13DE,66,F,Pays-Bas,Mexique,Technologie,Joint,56198,44450,25,True,False,ppe,2,2001-04-08,0,True,True
4F0A845449C3,45,F,Vietnam,Mexique,Retraité,Courant,18859,29506,19,True,False,ppe,2,2007-04-07,1,False,True
A856C7DCB147,24,M,Suède,Mexique,Immobilier,Courant,69686,20768,3,False,False,vigilance,1,2023-04-03,1,False,True
80D0DFFAAF69,63,M,Égypte,Australie,Conseil,Courant,57031,67020,26,False,False,normal,0,2000-04-08,2,False,True
03F0282F1371,26,M,Corée du Nord,Corée du Nord,Retraité,Professionnel,24942,11993,7,False,True,suspect,2,2019-04-04,2,True,False
7B6F690A121A,79,M,Turquie,Japon,Agriculture,Professionnel,32647,16543,6,True,False,vigilance,1,2020-04-03,1,False,True
6D0654EF8EA3,54,F,Suède,Égypte,Éducation,Épargne,40343,37085,23,False,False,vigilance,1,2003-04-08,4,True,True
D781302BAFD7,79,M,Australie,Turquie,Finance,Professionnel,73484,25346,20,False,False,normal,0,2006-04-07,2,False,True
4572855C3593,43,F,Canada,Suède,Éducation,Épargne,29486,37420,3,True,False,vigilance,1,2023-04-03,2,False,True
3C7FD8BEE9FF,54,M,Turquie,Brésil,Sans emploi,Épargne,10175,9308,21,False,False,normal,0,2005-04-07,3,False,False
6DD17CDAF0F6,25,F,Suisse,Royaume-Uni,Agriculture,Professionnel,22214,11037,4,False,False,normal,0,2022-04-03,0,False,True
0F23B2245966,18,F,Myanmar,Colombie,Technologie,Courant,74042,63211,13,False,True,suspect,2,2013-04-05,3,False,True
FF062936B6EA,51,F,Libye,Afghanistan,Immobilier,Courant,33032,38006,23,False,True,suspect,2,2003-04-08,2,True,False
B0DAD67CF374,69,F,Turquie,Vietnam,Indépendant,Épargne,39623,21886,22,False,False,vigilance,1,2004-04-07,0,False,True
8D5FF5789F7C,21,F,Suisse,Japon,Défense,Joint,61617,0,24,False,False,normal,0,2002-04-08,4,False,True
7676E52033C6,78,F,Suisse,Royaume-Uni,Transport,Professionnel,29275,4302,17,False,False,vigilance,1,2009-04-06,2,True,True
21951CD2B4EA,50,F,Japon,Colombie,Retraité,Joint,25625,10886,2,True,True,ppe,2,2024-04-02,0,False,True
BBB5AF55F478,40,M,Corée du Nord,Yémen,Agriculture,Épargne,40392,43669,22,False,True,fraudeur,3,2004-04-07,6,False,False
0B087E4F7D8D,52,M,Royaume-Uni,Égypte,Indépendant,Épargne,59522,23457,22,True,False,ppe,2,2004-04-07,2,False,True
BA591CB33DA0,50,F,Suède,Mexique,Immobilier,Épargne,87634,47595,2,False,False,normal,0,2024-04-02,1,False,True
088D0742EAFA,36,F,Pays-Bas,Australie,Industrie,Courant,49443,84614,16,False,False,vigilance,1,2010-04-06,1,False,True
CEBED131ABD0,51,F,Venezuela,Iran,Défense,Courant,66920,53014,2,True,True,fraudeur,3,2024-04-02,5,True,True
FB29332C6E3D,43,F,Canada,Vietnam,Immobilier,Épargne,48695,65565,1,False,False,normal,0,2025-04-02,2,False,True
47A0A2C9E84F,67,F,Suède,Mexique,Sans emploi,Professionnel,13206,20053,9,False,False,vigilance,1,2017-04-04,2,False,False
25EDDF07145F,60,M,Inde,Turquie,Conseil,Joint,50884,37540,15,True,False,normal,0,2011-04-06,3,False,True
B2DE232CEB35,43,M,Suède,Canada,Transport,Épargne,44981,25566,24,False,False,normal,0,2002-04-08,3,False,True
43583528BA5B,69,F,Vietnam,Mexique,Sans emploi,Joint,12523,5115,23,False,False,vigilance,1,2003-04-08,2,False,True
0BCC62517804,67,F,France,Brésil,Sans emploi,Courant,12188,0,8,False,False,normal,0,2018-04-04,0,False,True
9C25A8FF2C97,64,F,Suède,Pays-Bas,Agriculture,Professionnel,17610,9255,6,False,False,normal,0,2020-04-03,1,False,True
5BDBD84607B8,67,M,Pays-Bas,Turquie,Indépendant,Épargne,40208,47605,17,True,False,ppe,2,2009-04-06,2,True,False
A68B9275A093,44,F,Yémen,Yémen,Commerce,Professionnel,34003,29620,3,True,True,fraudeur,3,2023-04-03,6,False,True
4CC79B3009F4,50,F,Allemagne,Pays-Bas,Transport,Professionnel,22422,31304,21,False,False,vigilance,1,2005-04-07,1,False,True
A4B6777BD521,18,M,Myanmar,Syrie,Santé,Professionnel,38822,25487,22,False,True,suspect,2,2004-04-07,1,True,True
5E28905E485F,34,M,Soudan,Venezuela,Technologie,Épargne,60969,32165,4,True,True,fraudeur,3,2022-04-03,6,False,True
6E0018EF1F45,41,M,Libye,Afghanistan,Commerce,Courant,44548,38116,21,False,True,suspect,2,2005-04-07,1,True,False
85F57B11595B,30,M,Australie,Égypte,Indépendant,Professionnel,41378,31850,15,False,False,normal,0,2011-04-06,2,False,True
BC51CC87B4A5,30,F,Suède,Turquie,Transport,Joint,43417,40241,18,False,False,normal,0,2008-04-06,0,False,True
12ACF9D646CD,68,F,Colombie,Suède,Santé,Professionnel,72714,46409,6,True,False,vigilance,1,2020-04-03,4,False,True
47683C7195B3,66,M,Inde,Turquie,Agriculture,Joint,33357,15830,28,True,False,ppe,2,1998-04-09,0,False,True
8C42B2BDB5F3,55,F,Australie,Colombie,Indépendant,Professionnel,45662,0,1,False,False,normal,0,2025-04-02,4,False,True
D63BAFC7920D,52,M,Allemagne,Suisse,Commerce,Épargne,33516,38131,10,False,False,normal,0,2016-04-04,0,False,True
686AD6D8347B,18,F,Libye,Soudan,Sans emploi,Professionnel,16779,7838,12,False,True,suspect,2,2014-04-05,1,False,False
E4C97B7C5146,58,M,Allemagne,Suisse,Conseil,Épargne,64248,56738,1,False,True,normal,0,2025-04-02,1,False,True
4A687CB51367,48,F,Afghanistan,Mexique,Indépendant,Épargne,36898,28378,23,True,True,fraudeur,3,2003-04-08,8,True,True
B168C2A8B5A5,27,F,Mexique,Suède,Éducation,Joint,25044,37533,8,False,False,vigilance,1,2018-04-04,3,False,False
B9963907A874,78,F,Vietnam,France,Indépendant,Professionnel,51264,80696,6,False,False,normal,0,2020-04-03,1,False,True
070D4BB043B7,45,F,Royaume-Uni,Pays-Bas,Commerce,Épargne,48643,49698,15,False,False,normal,0,2011-04-06,1,False,True
648EA4851F3D,66,M,France,Japon,Conseil,Courant,48482,43342,21,False,False,normal,0,2005-04-07,1,False,True
01A49F0EDC9F,52,M,Pays-Bas,Australie,Indépendant,Épargne,37655,21867,27,False,False,normal,0,1999-04-09,1,False,True
EAC399566EEF,33,M,Suède,France,Santé,Courant,52861,0,18,False,False,normal,0,2008-04-06,2,False,True
7B7DD5EF87CA,19,M,Japon,Turquie,Commerce,Professionnel,38143,12638,14,False,False,normal,0,2012-04-05,0,False,False
8A4A6F9FF1C3,28,F,Corée du Nord,Soudan,Technologie,Professionnel,61518,31138,8,False,True,suspect,2,2018-04-04,4,False,False
C860829F330E,29,M,Afghanistan,Venezuela,Transport,Épargne,36227,9611,17,False,True,suspect,2,2009-04-06,1,False,False
440C76489001,35,F,Pays-Bas,Suisse,Défense,Courant,43636,31092,16,False,False,normal,0,2010-04-06,1,False,True
0F87977DA97E,42,M,Suède,Pays-Bas,Éducation,Joint,36376,13668,24,False,False,normal,0,2002-04-08,1,False,False
1FAF43ACF9D7,40,F,Mexique,Brésil,Immobilier,Professionnel,69342,0,16,False,False,normal,0,2010-04-06,0,False,True
9FAABDE50430,52,M,Égypte,Mexique,Éducation,Courant,27982,42198,18,False,False,vigilance,1,2008-04-06,2,False,True
2B6977DA0E4C,52,M,France,Brésil,Immobilier,Joint,46277,27484,1,False,False,ppe,2,2025-04-02,0,True,True
1A0D69F738AE,70,M,Mexique,Turquie,Finance,Joint,66435,66632,10,False,False,suspect,2,2016-04-04,2,True,True
B85540E914AA,37,F,Russie,Iran,Indépendant,Courant,39253,28050,1,True,True,fraudeur,3,2025-04-02,4,True,False
82ED174BC3E1,41,M,Iran,Iran,Finance,Joint,53332,14673,3,False,True,suspect,2,2023-04-03,3,True,False
3011AF94D170,54,F,France,Pays-Bas,Éducation,Courant,32428,33668,14,True,False,ppe,2,2012-04-05,1,False,True
4346C00153EB,18,F,Libye,Afghanistan,Transport,Professionnel,30818,37941,27,False,True,suspect,2,1999-04-09,3,False,False
55176AAC544C,35,M,Canada,Australie,Technologie,Joint,64076,58488,17,False,False,vigilance,1,2009-04-06,0,False,True
B7B299B9949A,70,F,Royaume-Uni,Mexique,Indépendant,Joint,35317,34248,15,False,False,vigilance,1,2011-04-06,2,False,True
9F072C263294,41,M,Royaume-Uni,Japon,Retraité,Professionnel,24754,19864,25,False,False,normal,0,2001-04-08,0,False,True
84F6B86FE89B,31,M,Myanmar,Syrie,Sans emploi,Courant,9682,14055,30,True,True,fraudeur,3,1996-04-09,1,False,True
2E10D25402C8,18,F,Maroc,Colombie,Immobilier,Épargne,51251,16935,25,False,False,normal,0,2001-04-08,2,False,True
A0621FC188B1,73,M,Brésil,Maroc,Indépendant,Joint,51598,5520,17,True,False,ppe,2,2009-04-06,1,True,True
A3834A826749,65,M,Tunisie,Pays-Bas,Technologie,Épargne,90838,23319,23,True,False,ppe,2,2003-04-08,1,False,True
9C0A863966CD,74,M,Égypte,Brésil,Arts,Professionnel,34746,19122,11,True,False,ppe,2,2015-04-05,1,True,False
1536D1678649,64,F,Mexique,Tunisie,Retraité,Courant,26951,40735,3,True,False,ppe,2,2023-04-03,4,False,False
A70F7CB5DF25,24,F,Corée du Nord,Myanmar,Éducation,Professionnel,32173,5561,11,False,True,suspect,2,2015-04-05,2,False,True
BC73BDEECE20,60,M,Vietnam,Japon,Industrie,Joint,39986,28343,25,True,False,ppe,2,2001-04-08,2,False,False
1A4217235A43,36,F,Corée du Nord,Soudan,Agriculture,Joint,33843,28740,28,True,True,fraudeur,3,1998-04-09,2,True,False
B3839D03DE45,65,M,Égypte,Turquie,Santé,Courant,58525,96462,24,True,False,ppe,2,2002-04-08,3,False,True
87859C918829,60,F,Inde,Égypte,Technologie,Joint,71234,62253,12,False,False,vigilance,1,2014-04-05,3,True,False
AE61FEA24F6B,30,F,Brésil,Tunisie,Transport,Joint,36010,40714,11,False,False,vigilance,1,2015-04-05,1,True,True
0AAD94AF71A8,27,M,Vietnam,Mexique,Sans emploi,Courant,10489,5247,7,False,False,vigilance,1,2019-04-04,2,False,True
BD2A7CD6CE20,78,F,France,Suisse,Arts,Épargne,38754,12046,22,False,True,normal,0,2004-04-07,0,False,True
B005FCDA4907,61,M,Canada,Suède,Commerce,Courant,26682,22350,22,False,False,ppe,2,2004-04-07,1,False,True
8D7D4A3694FB,48,F,Brésil,Turquie,Éducation,Joint,45625,58081,18,False,False,normal,0,2008-04-06,2,False,True
4E103489110C,49,M,Colombie,Turquie,Immobilier,Joint,84722,17641,22,False,False,ppe,2,2004-04-07,5,False,False
1005AE11F150,68,F,Mexique,Égypte,Santé,Courant,53361,37833,15,True,False,ppe,2,2011-04-06,1,False,True
B7B410C431EB,31,M,Afghanistan,Soudan,Immobilier,Professionnel,81777,65443,7,True,True,suspect,2,2019-04-04,2,False,True
70EA04B88563,59,F,Russie,Soudan,Éducation,Joint,30191,3711,14,False,True,suspect,2,2012-04-05,2,False,True
8B04F5F5EA9D,41,M,Brésil,Égypte,Finance,Joint,62671,60059,18,False,False,normal,0,2008-04-06,4,False,True
FD83C88C7AC1,23,M,Pays-Bas,France,Arts,Joint,30139,14207,27,False,False,normal,0,1999-04-09,2,False,True
5D8DA90EC119,70,F,Vietnam,Turquie,Santé,Joint,30217,24740,22,True,False,ppe,2,2004-04-07,3,False,False
C2AECD0A4041,44,F,Inde,France,Défense,Professionnel,33189,18150,27,False,False,vigilance,1,1999-04-09,1,False,True
5575C227CA0D,61,M,Brésil,France,Commerce,Courant,36206,39742,1,False,False,normal,0,2025-04-02,3,False,True
4FAD52EE7B8C,28,F,Tunisie,Australie,Retraité,Joint,23406,23010,14,False,False,vigilance,1,2012-04-05,1,False,True
0265CF8DA1AE,50,M,Suisse,Inde,Transport,Courant,28070,22062,29,True,False,ppe,2,1997-04-09,1,True,True
3E6B2467D930,71,M,Suisse,Royaume-Uni,Agriculture,Courant,31551,27925,6,True,True,vigilance,1,2020-04-03,4,False,True
301588453531,47,M,Colombie,Suisse,Retraité,Professionnel,25591,21923,13,True,False,ppe,2,2013-04-05,2,False,True
460D03F11EF3,69,M,Russie,Syrie,Arts,Épargne,28898,48693,13,False,True,suspect,2,2013-04-05,0,False,False
D8F7A819E3E4,77,M,Inde,Maroc,Retraité,Professionnel,28751,15925,4,False,False,normal,0,2022-04-03,1,False,True
71B21CD698DC,49,M,Yémen,Libye,Arts,Courant,27278,25539,1,False,True,suspect,2,2025-04-02,4,False,False
0EB1C7D4F532,50,M,Vietnam,Égypte,Finance,Courant,78382,90055,10,True,False,ppe,2,2016-04-04,2,False,False
95C9583B2922,28,M,France,Australie,Agriculture,Courant,28777,43816,24,False,False,vigilance,1,2002-04-08,2,False,True
061BBCFDB1CB,19,M,Australie,Suède,Immobilier,Professionnel,60072,77594,5,False,False,vigilance,1,2021-04-03,1,True,True
B704987782D5,70,F,Vietnam,Australie,Éducation,Professionnel,53893,48822,14,True,False,ppe,2,2012-04-05,4,False,True
5D3162C8A2C4,28,F,Maroc,Inde,Arts,Joint,30649,36010,7,False,False,vigilance,1,2019-04-04,3,False,True
15E49EA0D1E5,54,M,Australie,Inde,Immobilier,Épargne,55437,23768,12,False,False,vigilance,1,2014-04-05,1,False,True
843F4CCABE5D,75,M,Canada,Tunisie,Agriculture,Professionnel,30436,26629,12,True,False,ppe,2,2014-04-05,2,False,True
F14A58B075C5,67,F,Suède,France,Immobilier,Professionnel,56371,52032,4,False,False,vigilance,1,2022-04-03,2,False,True
